Date,Open,High,Low,Close,Volume,Adj Close
2017-01-03,36.610001000000004,36.93,36.27,36.599998,20124500,36.599998
2017-01-04,36.709998999999996,36.77,36.34,36.41,15808300,36.41
2017-01-05,36.450001,36.720001,36.310001,36.349998,13956600,36.349998
2017-01-06,36.59,36.68,36.189999,36.48,15105100,36.48
2017-01-09,36.48,36.889998999999996,36.48,36.610001000000004,19449400,36.610001000000004
2017-01-10,36.549999,36.93,36.529999,36.540001000000004,15897500,36.540001000000004
2017-01-11,36.509997999999996,37.0,36.509997999999996,36.950001,21293700,36.950001
2017-01-12,36.830002,36.830002,36.32,36.709998999999996,20310300,36.709998999999996
2017-01-13,36.709998999999996,36.860001000000004,36.619999,36.790001000000004,15064600,36.790001000000004
