Date,Open,High,Low,Close,Volume,Adj Close
2017-01-03,757.919983,758.76001,747.700012,753.669983,3518600,753.669983
2017-01-04,758.3900150000001,759.679993,754.200012,757.179993,2495900,757.179993
2017-01-05,761.549988,782.400024,760.26001,780.450012,5813700,780.450012
2017-01-06,782.3599849999999,799.4400019999999,778.47998,795.98999,5958800,795.98999
2017-01-09,798.0,801.77002,791.77002,796.919983,3440100,796.919983
2017-01-10,796.599976,798.0,789.539978,795.900024,2556700,795.900024
2017-01-11,793.659973,799.5,789.51001,799.02002,2982400,799.02002
2017-01-12,800.3099980000001,814.130005,799.5,813.6400150000001,4861500,813.6400150000001
2017-01-13,814.320007,821.650024,811.400024,817.1400150000001,3773500,817.1400150000001
